state,regime,horizon,n,mean_ret,median_ret,std_ret,p_positive,fold_id
3,Ranging / Low-Vol,1h,561,-0.000432945579894846,-6.846981880315184e-05,0.00631769254788416,0.49376114081996436,77
3,Ranging / Low-Vol,2h,560,-0.0008753598102475145,-0.0001114865766957962,0.010232127171417122,0.48392857142857143,77
3,Ranging / Low-Vol,4h,558,-0.001391622734010454,-9.56540648777704e-05,0.014032885324078918,0.4874551971326165,77
3,Ranging / Low-Vol,8h,555,-0.0018454093227986308,-0.0004904457495555903,0.019401332724317738,0.4900900900900901,77
0,Ranging / Mid-Vol,30m,709,6.390646078942765e-05,-6.084206330037034e-05,0.0029967310967438906,0.48801128349788436,78
0,Ranging / Mid-Vol,1h,709,0.00011764377494151769,0.00012858474645582874,0.004271652895463698,0.5176304654442877,78
0,Ranging / Mid-Vol,2h,709,0.00033656771118896673,8.993342449947761e-05,0.005949893658455502,0.5091678420310296,78
0,Ranging / Mid-Vol,4h,706,0.0004219985735103872,3.720590432543247e-05,0.008590928344769247,0.5084985835694051,78
0,Ranging / Mid-Vol,8h,701,0.0009538245208867295,0.0008214175781553479,0.012399206395239483,0.5278174037089871,78
1,Uptrend / High-Vol,30m,86,0.00029078615779914866,9.553589494970538e-05,0.004991434795304051,0.5,78
1,Uptrend / High-Vol,1h,86,0.0003000463132969732,-0.00013448447202257796,0.007304619428948227,0.47674418604651164,78
1,Uptrend / High-Vol,2h,86,-0.00046917451378824306,0.00040399921149969487,0.00908969513617446,0.5116279069767442,78
1,Uptrend / High-Vol,4h,86,-0.0004783367863745757,-0.00022671886633851557,0.011391464300926165,0.4883720930232558,78
1,Uptrend / High-Vol,8h,86,-0.00102399877480163,-0.00026908791800206444,0.01389105439202867,0.47674418604651164,78
2,Downtrend / High-Vol,30m,42,-0.0007744311497783551,0.0005480003989655202,0.005743013111525936,0.5238095238095238,78
2,Downtrend / High-Vol,1h,42,-0.0006716273461283403,-0.0002530877154427458,0.006998038871240599,0.47619047619047616,78
2,Downtrend / High-Vol,2h,42,5.961906597960026e-05,0.001018398395850717,0.00982712263653301,0.5952380952380952,78
2,Downtrend / High-Vol,4h,42,-6.532895256105591e-05,0.0011436688990853483,0.013691919494897732,0.5714285714285714,78
2,Downtrend / High-Vol,8h,42,-1.7461915113869964e-05,-0.0002734379008808574,0.013359789140159969,0.5,78
3,Ranging / Low-Vol,30m,602,5.589161308404888e-05,1.5208429243074306e-05,0.0032129097986283287,0.5,78
3,Ranging / Low-Vol,1h,601,0.00010531425833816183,-2.436850456355444e-05,0.004290367357279666,0.49750415973377704,78
3,Ranging / Low-Vol,2h,599,0.0001600635825627384,0.0003225234286592382,0.006332625455015512,0.5208681135225376,78
3,Ranging / Low-Vol,4h,598,0.0006446449504095636,0.00010436506588895611,0.008806264853313693,0.5033444816053512,78
3,Ranging / Low-Vol,8h,595,0.0012532278939419521,0.0006341211413847248,0.012466086311519511,0.5294117647058824,78
0,Uptrend / High-Vol,30m,50,-0.0006906582580271347,-0.0011562385473329329,0.003824554409637345,0.42,79
0,Uptrend / High-Vol,1h,50,-0.001223488193202158,-0.0008448282818989128,0.005973577206211961,0.4,79
0,Uptrend / High-Vol,2h,50,-0.0012137825927546685,-0.0008082761727612464,0.005785462804708481,0.42,79
0,Uptrend / High-Vol,4h,50,-0.002721754655785773,-0.0023562399758780828,0.008818353882425146,0.36,79
0,Uptrend / High-Vol,8h,50,-0.0002390245927172785,-0.00066203906397444,0.011057863787605812,0.48,79
1,Ranging / Mid-Vol,30m,730,0.00012746654120824303,0.00012292115433076845,0.002695708087390736,0.5191780821917809,79
1,Ranging / Mid-Vol,1h,730,0.00031492607721849493,0.00020380887397486447,0.004021093653621283,0.5260273972602739,79
1,Ranging / Mid-Vol,2h,729,0.00033266333703330857,0.00027903493847603045,0.005375196399964475,0.5294924554183813,79
1,Ranging / Mid-Vol,4h,727,0.0005708200009947377,0.0004969265552094981,0.00730890474506031,0.5392022008253095,79
1,Ranging / Mid-Vol,8h,723,0.0010818565249171859,0.0009326571304750786,0.010630244060151029,0.5643153526970954,79
2,Downtrend / High-Vol,30m,42,0.0002502494889340295,0.001000837295845436,0.0059868934903147064,0.5476190476190477,79
2,Downtrend / High-Vol,1h,42,0.0005535745943018575,-0.00034913976624384446,0.0064729073185695015,0.47619047619047616,79
2,Downtrend / High-Vol,2h,42,0.00043886051519639207,0.0003201650906490272,0.008810301641228827,0.5476190476190477,79
2,Downtrend / High-Vol,4h,42,0.0023101346532042825,0.0034936198840682664,0.010381855769414083,0.6666666666666666,79
2,Downtrend / High-Vol,8h,42,0.002754009465144422,0.005553610798022746,0.014110212244089131,0.6428571428571429,79
3,Ranging / Low-Vol,30m,665,5.25630942867154e-05,-1.6086719519137205e-05,0.0031727127990377685,0.4917293233082707,79
3,Ranging / Low-Vol,1h,664,2.679006085590609e-05,0.00011893766543824569,0.004079167702439852,0.5225903614457831,79
3,Ranging / Low-Vol,2h,663,0.00032429001889291287,0.0002574664893426615,0.005654265352770241,0.5279034690799397,79
3,Ranging / Low-Vol,4h,661,0.0006692863036958321,0.000447613269615843,0.007570828229694251,0.5325264750378215,79
3,Ranging / Low-Vol,8h,657,0.0010916017755294338,0.0009247909719682923,0.01046300366530852,0.5403348554033486,79
0,Ranging / Low-Vol,30m,549,0.00019182774008614964,0.00014727188024288296,0.0037867327085238304,0.5318761384335154,80
0,Ranging / Low-Vol,1h,549,0.0005436478293555144,0.0004470074026770021,0.00532510979416744,0.5391621129326047,80
0,Ranging / Low-Vol,2h,548,0.0010806921162484062,0.0006713426944147116,0.007536935346256805,0.5583941605839416,80
0,Ranging / Low-Vol,4h,545,0.002044982359289638,0.0012385429490908706,0.010941839742987354,0.563302752293578,80
0,Ranging / Low-Vol,8h,540,0.004412746226521776,0.002126182055425474,0.015245017338129588,0.6037037037037037,80
1,Uptrend / High-Vol,30m,164,0.0005013962478537519,9.174489650121131e-05,0.005863662928830709,0.5121951219512195,80
1,Uptrend / High-Vol,1h,164,0.0009316147718807131,0.0001846595773411508,0.008559203907996851,0.5304878048780488,80
1,Uptrend / High-Vol,2h,164,0.0007963144873120862,0.00041586978850194356,0.012473164340448149,0.5182926829268293,80
1,Uptrend / High-Vol,4h,164,-8.919676114049215e-05,-0.00234119835487423,0.01753047844385741,0.4573170731707317,80
1,Uptrend / High-Vol,8h,164,-0.0001627726824236224,0.00022652536286216218,0.01853017647073442,0.5060975609756098,80
2,Ranging / Mid-Vol,30m,644,9.89711562338414e-05,8.175607616678349e-05,0.0036361244252718773,0.515527950310559,80
2,Ranging / Mid-Vol,1h,643,8.692694220611704e-05,0.00021716382684644486,0.0051369528764380196,0.5163297045101088,80
2,Ranging / Mid-Vol,2h,642,0.0007051472995568868,0.00048599312330921407,0.006943082072761726,0.5451713395638629,80
2,Ranging / Mid-Vol,4h,641,0.0019647691192829137,0.0008428218122791264,0.0102894392566312,0.5631825273010921,80
2,Ranging / Mid-Vol,8h,638,0.003843407037967177,0.002432406286747124,0.015067375279783107,0.5752351097178683,80
3,Downtrend / High-Vol,30m,82,0.000764857708111573,-0.00011272417700780579,0.006121882354751657,0.4878048780487805,80
3,Downtrend / High-Vol,1h,82,0.0015069390852104035,0.0021915654392232753,0.0072804910229462535,0.5975609756097561,80
3,Downtrend / High-Vol,2h,82,0.001299071863462621,0.001494809275937925,0.009910941899311515,0.573170731707317,80
3,Downtrend / High-Vol,4h,82,0.0030664926193519687,0.0033432055998092736,0.010724815913583563,0.6219512195121951,80
3,Downtrend / High-Vol,8h,82,0.005689547367976869,0.0048481183431041686,0.017233114717041864,0.6341463414634146,80
0,Ranging / Mid-Vol,30m,670,-8.99157010108692e-05,-7.869925852066473e-05,0.0036245846241712352,0.48656716417910445,81
0,Ranging / Mid-Vol,1h,670,-5.066746751383023e-05,7.200827342490612e-05,0.005413827389984087,0.5119402985074627,81
0,Ranging / Mid-Vol,2h,670,0.00011432846498195894,0.00024206484316735555,0.007679805337882062,0.5223880597014925,81
0,Ranging / Mid-Vol,4h,668,0.00019128365460946062,0.0004767173185751261,0.010844358640921111,0.5254491017964071,81
0,Ranging / Mid-Vol,8h,663,-0.00017491759586924058,0.0013577770083816887,0.014423695694332607,0.555052790346908,81
1,Uptrend / High-Vol,30m,109,0.000489012348989006,0.0001286086754213045,0.005367950898744555,0.5137614678899083,81
1,Uptrend / High-Vol,1h,109,0.0003432937079355001,-0.0007396703758573153,0.007408344541899679,0.48623853211009177,81
1,Uptrend / High-Vol,2h,109,-0.0008188338097799403,-0.0009323672205336919,0.009449265912850788,0.44036697247706424,81
1,Uptrend / High-Vol,4h,109,-0.0015516789534858965,-0.0041584002558057165,0.012583641446578139,0.3853211009174312,81
1,Uptrend / High-Vol,8h,109,0.0008060333824611754,-0.0009661510844622967,0.017630413118487488,0.47706422018348627,81
2,Ranging / Low-Vol,30m,587,3.509161021441994e-05,0.00024610902333499496,0.0035688164415634536,0.5366269165247018,81
2,Ranging / Low-Vol,1h,586,-8.746857510563253e-05,0.00022400422924029328,0.005165062364866813,0.5187713310580204,81
2,Ranging / Low-Vol,2h,584,-3.607007445212019e-05,9.155556156326128e-05,0.0077345913085712726,0.5102739726027398,81
2,Ranging / Low-Vol,4h,582,-0.00030954261602743696,0.00037416359342401506,0.0110940439143377,0.5343642611683849,81
2,Ranging / Low-Vol,8h,579,-0.001076120040509754,0.00043203092377375185,0.01580712596873547,0.5198618307426598,81
3,Downtrend / High-Vol,30m,121,-0.00037584296359684233,-0.00019746843555878968,0.007530165426543142,0.47107438016528924,81
3,Downtrend / High-Vol,1h,121,-9.499951235974703e-05,0.0009417034084293618,0.009559829086237386,0.5867768595041323,81
3,Downtrend / High-Vol,2h,121,-0.0006750470460327054,-9.52736519170827e-05,0.011582976817111929,0.49586776859504134,81
3,Downtrend / High-Vol,4h,121,8.333181825282691e-05,8.626204208894706e-05,0.015028475094905671,0.5041322314049587,81
3,Downtrend / High-Vol,8h,121,0.0021748035239968593,0.0025456570536253054,0.016647447540929224,0.628099173553719,81
0,Ranging / Low-Vol,30m,604,0.0001748460117616667,0.00012759353398195117,0.003996718869404535,0.5231788079470199,82
0,Ranging / Low-Vol,1h,604,0.0004582091509847509,0.0003325313553457221,0.0050892455658744845,0.5364238410596026,82
0,Ranging / Low-Vol,2h,603,0.00045849193870327326,0.00037427349031737833,0.007172252781317698,0.5306799336650083,82
0,Ranging / Low-Vol,4h,603,0.0008349309603099557,0.0005423995853011121,0.01027695683168324,0.5472636815920398,82
0,Ranging / Low-Vol,8h,602,0.0011954119551062545,0.0009602661518730571,0.014360741505169613,0.5448504983388704,82
1,Downtrend / High-Vol,30m,122,-2.816050005180345e-05,-0.00023493000249885654,0.007486507572024998,0.4918032786885246,82
1,Downtrend / High-Vol,1h,122,-0.0007989074288585497,-0.0015249265804841983,0.00983715286689762,0.4180327868852459,82
1,Downtrend / High-Vol,2h,122,-0.0019171148171490864,-0.0022124230652487142,0.01234152648709949,0.45901639344262296,82
1,Downtrend / High-Vol,4h,119,-0.0013030384687697514,-0.0014300992147013858,0.016031292646489986,0.47058823529411764,82
1,Downtrend / High-Vol,8h,116,0.0031161544318707743,0.0022217847432823845,0.02652193237554866,0.5603448275862069,82
2,Ranging / Mid-Vol,30m,667,6.435592678587155e-06,-0.0001362616309279474,0.003321600626031057,0.4827586206896552,82
2,Ranging / Mid-Vol,1h,666,2.4479366495958714e-05,-0.00011378625111380103,0.005250093529174438,0.49099099099099097,82
2,Ranging / Mid-Vol,2h,665,0.0005997286291550909,0.00024977917476221023,0.007187741500015482,0.5323308270676692,82
2,Ranging / Mid-Vol,4h,664,0.0007909418952075682,0.00030370006867652677,0.011048104261323076,0.516566265060241,82
2,Ranging / Mid-Vol,8h,660,0.0008819996921377817,0.0003244909477464475,0.014753315721480836,0.5151515151515151,82
3,Uptrend / High-Vol,30m,94,-0.00019199146510792862,8.39354136505932e-05,0.00516900326782288,0.5106382978723404,82
3,Uptrend / High-Vol,1h,94,-0.00028865923569004157,-0.00043934348391427847,0.006469351753997014,0.4787234042553192,82
3,Uptrend / High-Vol,2h,94,-0.0010362588049319618,-1.4973255436423472e-05,0.008388469289105527,0.5,82
3,Uptrend / High-Vol,4h,94,-0.0021663171149453324,-0.0002853375965630178,0.011141739577417419,0.46808510638297873,82
3,Uptrend / High-Vol,8h,94,-0.001834590418573162,0.0008280632772104113,0.015628975534316733,0.5425531914893617,82
0,Ranging / Mid-Vol,30m,618,-4.712645612730295e-05,0.00011123402454948916,0.0029878722595023774,0.5226537216828478,83
0,Ranging / Mid-Vol,1h,617,-5.309645892690152e-05,6.412980868475415e-05,0.004099011377891079,0.5121555915721232,83
0,Ranging / Mid-Vol,2h,616,-0.0007363845862791614,0.00013975776568564413,0.006473337639886508,0.5162337662337663,83
0,Ranging / Mid-Vol,4h,614,-0.0016834085114671791,-0.00043681180290544575,0.009507892104542549,0.4609120521172638,83
0,Ranging / Mid-Vol,8h,614,-0.0029450905414172964,-0.0008415354379751605,0.014209728418542338,0.4495114006514658,83
1,Uptrend / High-Vol,30m,65,0.0010646063862066167,0.0005032811437946094,0.006390487013858009,0.5230769230769231,83
1,Uptrend / High-Vol,1h,65,0.001730187377987737,7.331923908004967e-05,0.008805032735306303,0.5230769230769231,83
1,Uptrend / High-Vol,2h,65,0.0022326206973646598,0.0018137457888638409,0.010679999692688106,0.5384615384615384,83
1,Uptrend / High-Vol,4h,64,0.004124870393988345,0.000507889406866191,0.014490164019856642,0.546875,83
1,Uptrend / High-Vol,8h,56,0.005680241184463102,0.003920575763577183,0.02305291032283401,0.6071428571428571,83
2,Ranging / Low-Vol,30m,552,-0.00025947886635271884,-3.825367463505813e-05,0.003274165635098689,0.4927536231884058,83
2,Ranging / Low-Vol,1h,552,-0.0005880633570865988,-0.0003327938654900109,0.005131299334209912,0.46557971014492755,83
2,Ranging / Low-Vol,2h,551,-0.0005180774847036365,-7.890369831464739e-05,0.0073738022203452295,0.4863883847549909,83
2,Ranging / Low-Vol,4h,550,-0.001044258063529533,-0.0004005136063680581,0.010668866804946076,0.46545454545454545,83
2,Ranging / Low-Vol,8h,550,-0.002764785657555584,-0.0014921492297066408,0.015514797619684259,0.43272727272727274,83
3,Downtrend / High-Vol,30m,108,-0.000829678474471076,-0.0004906504033233006,0.006844002544378412,0.48148148148148145,83
3,Downtrend / High-Vol,1h,108,-0.0013415964649320172,-0.0008757418615887858,0.008924679515034596,0.4351851851851852,83
3,Downtrend / High-Vol,2h,108,-0.0017858378418347828,0.0004467266848582341,0.012474268451239418,0.5092592592592593,83
3,Downtrend / High-Vol,4h,108,-0.002124706630369451,0.0018099115879595118,0.016745955508348506,0.5277777777777778,83
3,Downtrend / High-Vol,8h,108,-0.001213591478325239,-0.0010309258336489435,0.02271923799448922,0.49074074074074076,83
0,Downtrend / High-Vol,30m,143,8.457438521245211e-05,-1.1617910722350189e-07,0.008055321332488204,0.4965034965034965,84
0,Downtrend / High-Vol,1h,143,0.0006419735542771362,0.001316726032614568,0.010766335645166759,0.5804195804195804,84
0,Downtrend / High-Vol,2h,143,0.0012345470969931688,0.0029349780389118507,0.013658542404874635,0.5944055944055944,84
0,Downtrend / High-Vol,4h,143,0.0012709140144247933,0.001330675556120653,0.021149388130245764,0.5174825174825175,84
0,Downtrend / High-Vol,8h,143,-0.0015435739742250896,0.0007188774999793424,0.02639271977450576,0.5244755244755245,84
1,Ranging / Mid-Vol,30m,660,-0.00013246977094171658,4.711019512804171e-05,0.003578836187938039,0.5060606060606061,84
1,Ranging / Mid-Vol,1h,660,-0.00016143666719100513,0.00011272892194824635,0.0050295562896708335,0.509090909090909,84
1,Ranging / Mid-Vol,2h,659,-0.00029830882773340656,6.765850389456318e-05,0.0068748479304135985,0.5068285280728376,84
1,Ranging / Mid-Vol,4h,655,-0.0005447819379382852,6.060769585580772e-05,0.009533820942767286,0.5068702290076336,84
1,Ranging / Mid-Vol,8h,650,-0.00011892947406576964,0.00021010075566163522,0.01578686476807042,0.5107692307692308,84
2,Ranging / Low-Vol,30m,581,-1.3826692467767495e-05,7.999680017078958e-05,0.0038536637131001625,0.5163511187607573,84
2,Ranging / Low-Vol,1h,580,-0.00019882655821315217,-0.00015001408790382698,0.005488254589712066,0.4810344827586207,84
2,Ranging / Low-Vol,2h,579,-9.595427532322296e-05,0.00026852689402545593,0.00766290823687314,0.5267702936096719,84
2,Ranging / Low-Vol,4h,579,0.0001305519225569801,0.00019098307958920202,0.012202719398191607,0.5112262521588946,84
2,Ranging / Low-Vol,8h,576,8.204238994227114e-05,-1.706544746316041e-05,0.018070441188409544,0.4930555555555556,84
3,Uptrend / High-Vol,30m,103,0.0006089406043080859,0.00047191025171677836,0.00632075704726992,0.5242718446601942,84
3,Uptrend / High-Vol,1h,103,0.0008859324669118369,-0.000147140976283211,0.010379913816466368,0.49514563106796117,84
3,Uptrend / High-Vol,2h,103,-9.327894690027532e-05,0.0007031531169676697,0.01801312870270484,0.5533980582524272,84
3,Uptrend / High-Vol,4h,103,-0.001057318916350404,-0.0017722026564044313,0.019799684967465155,0.47572815533980584,84
3,Uptrend / High-Vol,8h,103,-0.0017478214823937156,-0.0023833489341402725,0.021804472147642664,0.4174757281553398,84
0,Ranging / Low-Vol,30m,592,0.00011502309204538421,0.0001390085933694607,0.0032375496781085734,0.5287162162162162,85
0,Ranging / Low-Vol,1h,592,0.000139697833517806,6.127264788524656e-05,0.004635456085521587,0.5067567567567568,85
0,Ranging / Low-Vol,2h,590,0.00030482829237781645,0.00017808443540356933,0.006439244596496583,0.5169491525423728,85
0,Ranging / Low-Vol,4h,588,0.0002353864591877203,0.0004870177829472411,0.010041042293526651,0.5357142857142857,85
0,Ranging / Low-Vol,8h,583,0.000940867033225418,0.0007480852408701111,0.013935984397574685,0.5368782161234992,85
1,Ranging / Mid-Vol,30m,636,9.139689028141748e-06,7.326544118058109e-07,0.003236015606567976,0.5,85
1,Ranging / Mid-Vol,1h,635,0.00011490877530490601,-0.00012259528996771962,0.004626311575919201,0.48031496062992124,85
1,Ranging / Mid-Vol,2h,635,0.00026935456817092694,0.00014349076764474944,0.007195816018533028,0.5133858267716536,85
1,Ranging / Mid-Vol,4h,633,0.0007500324090511089,0.0004351497065329113,0.00982733779920664,0.5292259083728278,85
1,Ranging / Mid-Vol,8h,630,0.001713591367401897,0.00040379789522937415,0.014139568529742534,0.5142857142857142,85
2,Uptrend / High-Vol,30m,120,0.0002613664149893946,-0.0001393386497001714,0.0056309626719254855,0.48333333333333334,85
2,Uptrend / High-Vol,1h,120,0.0007467090440173833,-0.0002543032324959782,0.007251773514824711,0.48333333333333334,85
2,Uptrend / High-Vol,2h,120,0.0017695047692308414,0.0008566386380799429,0.00962808725145172,0.5416666666666666,85
2,Uptrend / High-Vol,4h,120,0.0023707576364962496,0.0015807434921990549,0.01458085585109974,0.6083333333333333,85
2,Uptrend / High-Vol,8h,120,0.003519045266450756,0.0026505150566915603,0.019808720568450594,0.5583333333333333,85
3,Downtrend / High-Vol,30m,91,0.0002786658259321697,0.00025364564439200876,0.007526170592098561,0.5164835164835165,85
3,Downtrend / High-Vol,1h,91,0.00018418251963639716,0.0010470249710472501,0.009896878826109469,0.5274725274725275,85
3,Downtrend / High-Vol,2h,91,-0.0004408650372035122,0.0023211906932090187,0.012766899503724121,0.5604395604395604,85
3,Downtrend / High-Vol,4h,91,0.0016174879110530827,0.0024213665826398056,0.015235287208567087,0.5604395604395604,85
3,Downtrend / High-Vol,8h,91,-0.00035906528925118555,0.0028582085652342215,0.02091793373477256,0.5384615384615384,85
0,Ranging / Low-Vol,30m,641,-3.646192053697333e-05,-5.55269686142168e-05,0.00272636305209214,0.49297971918876754,86
0,Ranging / Low-Vol,1h,640,8.333456028436492e-07,4.283808995175775e-05,0.0038224713182648255,0.5046875,86
0,Ranging / Low-Vol,2h,640,0.00022286784309325235,-9.553056352729072e-05,0.005277215599429034,0.4875,86
0,Ranging / Low-Vol,4h,639,0.0002562439550499225,-0.00017551334661547457,0.007171358856376255,0.49608763693270735,86
0,Ranging / Low-Vol,8h,637,0.0008440539718545854,0.00028732009220711063,0.009579154141339183,0.5133437990580848,86
1,Uptrend / High-Vol,30m,73,-0.00020744159046176926,0.0003957800455349769,0.004180948489296083,0.5616438356164384,86
1,Uptrend / High-Vol,1h,73,-0.0003591363068146433,0.0002187891246219209,0.005928720948228698,0.5342465753424658,86
1,Uptrend / High-Vol,2h,73,-0.0008818019521066251,8.117473675461895e-05,0.00796055187390314,0.5205479452054794,86
1,Uptrend / High-Vol,4h,73,-0.0004622735067236517,0.0008845867162996512,0.009198290881350314,0.5205479452054794,86
1,Uptrend / High-Vol,8h,73,0.0021465274873142264,0.003016225456667243,0.011955621433311135,0.684931506849315,86
2,Ranging / Mid-Vol,30m,754,0.000166551805600107,0.0001030289268442175,0.002528449998874574,0.5265251989389921,86
2,Ranging / Mid-Vol,1h,754,0.0002498208953214168,0.00016574008193970258,0.003572237888884674,0.5251989389920424,86
2,Ranging / Mid-Vol,2h,752,0.0002951218026293848,0.00029648514181790375,0.005092329464957475,0.5252659574468085,86
2,Ranging / Mid-Vol,4h,749,0.0007625069422351598,0.00025816388084187736,0.007005893157626467,0.5180240320427236,86
2,Ranging / Mid-Vol,8h,743,0.0010098649052816498,6.583949330973837e-05,0.009289624830357574,0.5020188425302826,86
3,Downtrend / High-Vol,30m,19,0.0008749713150927027,0.000616737058575012,0.003718090479575698,0.631578947368421,86
3,Downtrend / High-Vol,1h,19,0.0023157131886573793,0.002254748951203922,0.0058136384420798244,0.6842105263157895,86
3,Downtrend / High-Vol,2h,19,0.005699029494579028,0.006317178403719481,0.007110468907946804,0.8421052631578947,86
3,Downtrend / High-Vol,4h,19,0.005556456794286665,0.006535461526018693,0.008473216776210381,0.7368421052631579,86
3,Downtrend / High-Vol,8h,19,0.00699378574853146,0.0005636592545279484,0.013908401042315636,0.5789473684210527,86
0,Ranging / High-Vol,30m,17,-0.0006169646420055966,-0.0010199706425044752,0.0031566505081693534,0.35294117647058826,87
0,Ranging / High-Vol,1h,17,-0.0012654679181214716,-0.001879715941845106,0.004985637468122453,0.29411764705882354,87
0,Ranging / High-Vol,2h,17,0.0006367129679164203,0.0003902748456496852,0.004907893481272472,0.5294117647058824,87
0,Ranging / High-Vol,4h,17,0.0005699933394560391,-0.0013169471043852354,0.006265142127639063,0.35294117647058826,87
0,Ranging / High-Vol,8h,17,0.009109616291611791,0.009464080947021003,0.009295605466218711,0.8235294117647058,87
1,Ranging / Mid-Vol,30m,748,-3.841994027104806e-05,-8.765612634142883e-05,0.0025591254062339625,0.48663101604278075,87
1,Ranging / Mid-Vol,1h,747,2.1953502968504453e-05,-3.971094107058093e-05,0.0032638869641621773,0.4886211512717537,87
1,Ranging / Mid-Vol,2h,745,0.00016935174976715498,0.0001226766174600158,0.004697561823090894,0.5181208053691275,87
1,Ranging / Mid-Vol,4h,743,0.00024474798141474886,0.00030405824721846386,0.006815009883741091,0.531628532974428,87
1,Ranging / Mid-Vol,8h,737,0.00029755633421084285,0.0006746101534975679,0.010051616314196522,0.5345997286295794,87
2,Ranging / Low-Vol,30m,545,0.00012347684138496552,0.00016017169537008158,0.0020343627228301205,0.5321100917431193,87
2,Ranging / Low-Vol,1h,545,0.00011670885109116088,7.403142548945141e-05,0.003016615479489802,0.5284403669724771,87
2,Ranging / Low-Vol,2h,545,0.0001474994764911838,0.00023962343045269563,0.004566011250168162,0.5339449541284403,87
2,Ranging / Low-Vol,4h,543,0.00013875457463276698,0.00022895778971765424,0.006583663274008471,0.5174953959484346,87
2,Ranging / Low-Vol,8h,541,9.759980659906457e-06,0.00031873324267728265,0.009009253289533283,0.5101663585951941,87
3,Ranging / Mid-Vol,30m,129,-1.4872796574364148e-05,-4.676594450891969e-05,0.004035621943438144,0.4883720930232558,87
3,Ranging / Mid-Vol,1h,129,-5.2927814930963135e-05,-8.18525022090455e-05,0.005841377108422814,0.49612403100775193,87
3,Ranging / Mid-Vol,2h,129,-0.0008538809935503059,-0.001147842390757603,0.00755414828063179,0.4108527131782946,87
3,Ranging / Mid-Vol,4h,129,-0.0003033638865443548,4.421928639608552e-05,0.010317714903997481,0.5038759689922481,87
3,Ranging / Mid-Vol,8h,129,0.000612725201496336,0.0012700751542578104,0.014884742047417859,0.5426356589147286,87
0,Ranging / Low-Vol,30m,684,5.297342469650248e-05,9.330518816419442e-05,0.0022473935390058875,0.5175438596491229,88
0,Ranging / Low-Vol,1h,683,9.681166617580482e-05,0.00016241177948828067,0.0032918316812562175,0.5373352855051244,88
0,Ranging / Low-Vol,2h,682,7.041492254832242e-05,0.00011767611051460847,0.0044745419017798395,0.5175953079178885,88
0,Ranging / Low-Vol,4h,681,0.00016950265422318073,4.819905972119898e-05,0.006109214955962706,0.5036710719530103,88
0,Ranging / Low-Vol,8h,678,0.0006452191810744518,0.0006591793508743393,0.009271207811584817,0.5398230088495575,88
1,Uptrend / High-Vol,30m,30,0.0006678982211124544,0.0009294120258989125,0.00433961403912112,0.5666666666666667,88
1,Uptrend / High-Vol,1h,30,0.0006681919059398448,-0.0004962568174367021,0.004901100149638819,0.5,88
1,Uptrend / High-Vol,2h,30,0.0010863610600438279,0.0009290996481290392,0.005641185146029133,0.5666666666666667,88
1,Uptrend / High-Vol,4h,30,0.005137287355974843,0.0041075444649081305,0.007997686454495686,0.7333333333333333,88
1,Uptrend / High-Vol,8h,30,0.007565301529034999,0.0050890628324680165,0.010833988176618375,0.7,88
2,Downtrend / High-Vol,30m,8,0.00017173024226857514,0.0001472566878106818,0.003556273584289847,0.5,88
2,Downtrend / High-Vol,1h,8,-0.0006181941215905873,0.00039186044850847424,0.004655401503325542,0.5,88
2,Downtrend / High-Vol,2h,8,0.00017598846404620616,3.752563879810822e-05,0.004352581580171171,0.5,88
2,Downtrend / High-Vol,4h,8,-0.00241781934281593,-0.0035650666465985026,0.004813074801270774,0.25,88
2,Downtrend / High-Vol,8h,8,0.0027901204284812575,0.002760420677427433,0.007910519714147218,0.5,88
3,Ranging / Mid-Vol,30m,765,2.5485171951937112e-05,8.913902157914322e-05,0.0021536443235541827,0.515032679738562,88
3,Ranging / Mid-Vol,1h,765,9.608989761535177e-05,-1.7777111136041412e-05,0.003002730178418582,0.49673202614379086,88
3,Ranging / Mid-Vol,2h,764,0.00030231380579675096,0.0001964184480574005,0.004413584622810209,0.5157068062827225,88
3,Ranging / Mid-Vol,4h,761,0.0005260892090860594,0.00025143339767197403,0.006004477846179364,0.5269382391590013,88
3,Ranging / Mid-Vol,8h,756,0.0009750821947632307,0.0007214473693979429,0.008703185896668403,0.5595238095238095,88
0,Ranging / Low-Vol,30m,682,-2.8925426458891118e-05,-9.538568794820179e-05,0.0026210664625545468,0.48533724340175954,89
0,Ranging / Low-Vol,1h,681,-0.00010062217652075148,-0.00012785807753346035,0.003581056016083962,0.4801762114537445,89
0,Ranging / Low-Vol,2h,680,-0.0002522421360343288,-0.00015400801344345183,0.005090017230136797,0.4823529411764706,89
0,Ranging / Low-Vol,4h,678,-0.00015525007844300733,-0.00018509399580235453,0.007078239013610576,0.4896755162241888,89
0,Ranging / Low-Vol,8h,675,-0.00029323897076122783,-0.0001163891281308338,0.010180285938802842,0.4962962962962963,89
1,Uptrend / High-Vol,30m,27,0.0001399284187890128,-0.0005038718724481583,0.0032135989757532237,0.4074074074074074,89
1,Uptrend / High-Vol,1h,27,-0.0003825855351988349,-0.00035315853188500057,0.004832064139405585,0.4074074074074074,89
1,Uptrend / High-Vol,2h,27,-0.00012735344006025245,0.0003676249160466938,0.004360308404961214,0.5185185185185185,89
1,Uptrend / High-Vol,4h,27,4.9696085372427545e-05,0.00012498683435602231,0.005434748332679656,0.5555555555555556,89
